,id,imdbid,rating,title,year
4258,7624,489682,1,Conversations with God,2006
4259,5840,456554,3,Grandma&#39;s Boy,2006
4260,7293,430164,3,Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,2006
4261,7309,460897,1,Peliculas para no dormir: Regreso a Moira,2006
4262,8060,951297,3,Que tan lejos,2006
4263,4729,344854,0,Arthur and the Invisibles,2006
4264,2527,460791,3,"Fall, The",2006
4265,3643,433386,3,"Grudge 2, The",2006
4266,421,457430,3,El laberinto del fauno (Pan's Labyrinth),2006
4267,2900,489010,1,A Crime,2006
4268,791,405094,0,Das Leben Der Anderen,2006
4269,1505,934427,3,Liu hao chukou (Exit No. 6),2006
4270,1864,851578,3,Paprika,2006
4271,4424,412798,3,Half Light,2006
4272,2579,758794,1,We Are Marshall,2006
4273,4802,778631,1,Brave Story,2006
4274,830,389557,3,Zwartboek,2006
4275,1888,396171,3,Perfume: The Story of a Murderer,2006
4276,4819,490166,3,London To Brighton,2006
4277,2615,454931,3,Requiem,2006
4278,5213,827517,1,Reprise,2006
4279,4848,876154,3,To Have and to Hold,2006
4280,5585,441774,3,Lonely Hearts,2006
4281,5233,424880,3,Candy,2006
4282,5249,475293,3,High School Musical,2006
4283,1271,416449,0,300,2006
4284,920,483726,1,Man of the Year,2006
4285,2339,473488,1,A Guide to Recognizing Your Saints,2006
4286,934,859765,2,Still Life (Sanxia haoren),2006
4287,3054,401711,3,Paris je t&#39;aime,2006
4288,938,408985,3,Last Holiday,2006
4289,2359,468489,3,Half Nelson,2006
4290,3080,478724,3,I Do,2006
4291,5306,472043,3,Apocalypto,2006
4292,3849,468492,3,"Host, The",2006
4293,5675,452624,1,"Good German, The",2006
4294,5704,483022,3,Kamome Diner,2006
4295,653,499537,3,Offside,2006
4296,5358,389860,3,Click,2006
4297,1022,479917,3,For the Love of a Child,2006
4298,5016,457275,0,Altered,2006
4299,3168,493459,3,This Film Is Not Yet Rated,2006
4300,4665,455857,3,When a Stranger Calls,2006
4301,332,206634,3,Children of Men,2006
4302,3571,455967,3,John Tucker Must Die,2006
4303,4694,790781,3,Wendy Wu: Homecoming Warrior,2006
4304,5424,455596,1,"Librarian: Return to King Solomon&#39;s Mines, The",2006
4305,725,460989,1,"Wind That Shakes the Barley, The",2006
4306,2498,465551,3,Notes on a Scandal,2006
4307,5088,470705,3,Bug,2006
4308,372,477095,2,Starter for 10,2006
4309,1449,460792,3,Fast Food Nation,2006
4310,7366,414853,3,Barnyard,2006
4311,7039,643106,0,&quot;Masters of Horror&quot; Haeckel&#39;s Tale,2006
4312,7793,449089,3,RV,2006
4313,7088,454841,3,"Hills Have Eyes, The",2006
4314,7096,833098,3,&quot;Masters of Horror&quot; The Screwfly Solution,2006
4315,7103,817400,0,&quot;Masters of Horror&quot; Sounds Like,2006
4316,6401,486551,3,Beerfest,2006
4317,6456,486731,3,U,2006
4318,7550,477072,3,"Prince &amp; Me II: The Royal Wedding, The",2006
4319,7567,768132,0,Monmon the Water Spider,2006
4320,6194,384793,1,Accepted,2006
4321,5868,795338,3,"Barbie Diaries, The",2006
4322,7679,362120,3,Scary Movie 4,2006
4323,8529,830896,1,Ferfiakt,2006
4324,8549,823158,2,Wedding Wars,2006
4325,762,490822,3,Bring It On: All or Nothing,2006
4326,416,477347,3,Night at the Museum,2006
4327,2538,406816,1,"Guardian, The",2006
4328,2566,462309,1,"Gigolos, The",2006
4329,5158,443453,1,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006
4330,2570,888019,3,Five Across the Eyes,2006
4331,2932,473074,3,"Gymnast, The",2006
4332,3326,417225,3,Idlewild,2006
4333,2941,424345,3,Clerks II,2006
4334,1189,783238,3,"Dead Girl, The",2006
4335,1542,446442,3,A Few Days in September,2006
4336,2598,451176,3,Quinceanera,2006
4337,5191,382625,1,"Da Vinci Code, The",2006
4338,2610,457655,2,After the Wedding,2006
4339,4830,863091,3,Mukhsin,2006
4340,2277,487195,3,Bonneville,2006
4341,1927,405336,3,Southland Tales,2006
4342,144,458352,3,"Devil Wears Prada, The",2006
4343,1581,438097,1,Ice Age: The Meltdown,2006
4344,4856,410297,3,"Lake House, The",2006
4345,4500,491738,3,Psych,2006
4346,4130,387877,1,Black Dahlia,2006
4347,5248,807840,0,Elephants Dream,2006
4348,1605,832958,0,On the Trail of Igor Rizzi,2006
4349,5606,317919,1,Mission: Impossible III,2006
4350,1615,470765,3,For Your Consideration,2006
4351,3786,400717,1,Open Season,2006
4352,559,420223,3,Stranger Than Fiction,2006
4353,4899,423169,3,Sherrybaby,2006
4354,923,779982,1,Black Sheep,2006
4355,221,381061,1,Casino Royale,2006
4356,1302,493430,1,Jackass Number Two,2006
4357,3465,769508,1,In Paris,2006
4358,2713,816520,3,Return To Halloweentown,2006
4359,4202,398913,3,DOA: Dead or Alive,2006
4360,603,492481,3,Puccini for Beginners,2006
4361,615,437800,3,Akeelah and the Bee,2006
4362,4595,414982,3,Final Destination 3,2006
4363,627,454945,3,She&#39;s the Man,2006
4364,1347,380066,3,"Woods, The",2006
4365,2057,855729,3,Times and Winds,2006
4366,648,449059,3,Little Miss Sunshine,2006
4367,290,422720,3,Marie Antoinette,2006
4368,2800,429727,3,Il caimano (The Caiman),2006
4369,1412,436697,3,"Queen, The",2006
4370,3957,855805,0,Farval Falkenberg,2006
4371,3988,444112,3,Avenue Montaigne,2006
4372,1102,436331,3,Friends with Money,2006
4373,1811,475394,3,Smokin&#39; Aces,2006
4374,7038,643110,2,&quot;Masters of Horror&quot; Pick Me Up,2006
4375,8644,495596,1,Tales from Earthsea,2006
4376,7114,785532,3,&quot;Masters of Horror&quot; Pro-Life,2006
4377,8412,456111,2,La noche de los girasoles,2006
4378,6151,480025,3,This is England,2006
4379,6168,494271,3,"Unknown Woman, The",2006
4380,7264,493093,1,Hannah Montana,2006
4381,5834,499455,3,Day Night Day Night,2006
4382,8033,807965,1,La vie secr&egrave;te des gens heureux,2006
4383,6574,455612,0,Madea&#39;s Family Reunion,2006
4384,7299,477311,3,Peliculas para no dormir: Para entrar a vivir,2006
4385,7303,449144,3,Peliculas para no dormir: La culpa,2006
4386,7315,461826,3,Peliculas para no dormir: Adivina quien soy,2006
4387,5925,449467,3,Babel,2006
4388,27,477071,3,Premonition,2007
4389,761,972785,3,Bring It On: In It to Win It,2007
4390,2529,913445,1,Young People Fucking,2007
4391,419,787475,1,Hot Rod,2007
4392,777,461770,3,Enchanted,2007
4393,5483,413300,2,Spider-Man 3,2007
4394,462,455805,3,Then She Found Me,2007
4395,1524,810868,2,Free Rainer,2007
4396,2581,401997,1,Breach,2007
4397,4800,910847,1,Breakfast with Scot,2007
4398,1184,822854,1,Shooter,2007
4399,4439,490084,3,Because I Said So,2007
4400,479,486822,3,Disturbia,2007
4401,2248,848542,3,Arranged,2007
4402,2597,443473,1,"Condemned, The",2007
4403,3343,480669,0,Timecrimes,2007
4404,490,775529,3,"Savages, The",2007
4405,2601,1121794,3,Sword of the Stranger,2007
4406,4833,887732,3,Days and Clouds,2007
4407,2621,942384,1,Shelter,2007
4408,4121,995031,1,Bhool Bhulaiyaa,2007
4409,526,459102,3,Import/Export,2007
4410,5583,348062,3,"So, You&#39;ve Downloaded a Demon",2007
4411,3015,997174,3,Welcome to the Quiet Room,2007
4412,2655,765120,3,My Blueberry Nights,2007
4413,546,452702,0,Vacancy,2007
4414,3777,445934,3,Blades of Glory,2007
4415,4152,1095496,3,She&#39;s a Boy I Knew,2007
4416,180,478311,3,Knocked Up,2007
4417,3424,860528,1,Salvation,2007
4418,2676,1107809,3,Cutlass,2007
4419,918,486946,1,Wild Hogs,2007
4420,2341,388182,1,King of California,2007
4421,1285,464141,3,"Orphanage, The",2007
4422,949,783233,3,Atonement,2007
4423,4209,367959,1,Hannibal Rising,2007
4424,5328,960835,3,Transmorphers,2007
4425,630,408236,1,Sweeney Todd: The Demon Barber of Fleet Street,2007
4426,1706,806940,3,Ninas Mal,2007
4427,1008,423977,2,Charlie Bartlett,2007
4428,651,829482,3,Superbad,2007
4429,3545,816436,3,Black Water,2007
4430,2795,805564,3,Lars and the real Girl,2007
4431,313,758758,1,Into the Wild,2007
4432,686,477348,3,No Country for Old Men,2007
4433,3935,488023,3,Out at the Wedding,2007
4434,5045,765430,3,American Zombie,2007
4435,4313,2330312,3,Bratz: Fashion Pixiez,2007
4436,3577,1024856,0,Negative Happy Chain Saw Edge,2007
4437,1439,925230,3,Cocalero,2007
4438,1802,1094278,3,Tricks,2007
4439,1806,1032846,3,"4 Months, 3 Weeks and 2 Days",2007
4440,3615,480242,3,Dan in Real Life,2007
4441,14,382932,1,Ratatouille,2007
4442,6286,825244,1,Dialogue avec mon jardinier,2007
4443,5995,840363,3,Racing Daylight,2007
4444,7078,891527,0,Lions for lambs,2007
4445,6381,1095573,2,&quot;The Backyardigans&quot; International Super Spy,2007
4446,7121,871197,1,&quot;Masters of Horror&quot; Right to Die,2007
4447,7125,817402,3,&quot;Masters of Horror&quot; We All Scream for Ice Cream,2007
4448,7129,854548,3,&quot;Masters of Horror&quot; The Washingtonians,2007
4449,6057,810900,3,High School Musical 2 (TV Movie),2007
4450,7519,389790,1,Bee Movie,2007
4451,7153,838192,3,Reine Geschmacksache,2007
4452,6454,890870,3,Saw IV,2007
4453,7584,393956,3,Viva,2007
4454,6577,799949,3,Epic Movie,2007
4455,8535,443680,1,"Assassination of Jesse James by the Coward Robert Ford, The",2007
4456,7711,807054,3,It&#39;s a Free World...,2007
4457,6987,421082,2,Control,2007
4458,381,787523,3,Towelhead,2007
4459,26,413267,3,Shrek the Third,2007
4460,30,411061,1,88 Minutes,2007
4461,5461,441007,3,Gracie,2007
4462,4007,897361,3,I Know Who Killed Me,2007
4463,410,486583,1,Fred Claus,2007
4464,422,418279,3,Transformers,2007
4465,4029,481369,1,"Number 23, The",2007
4466,1151,866437,3,"Jane Austen Book Club, The",2007
4467,2207,756729,3,Year of the dog,2007
4468,1167,427470,3,"Lookout, The",2007
4469,3324,884328,3,"Mist, The",2007
4470,3333,398808,3,Bridge to Terabithia,2007
4471,1889,465538,2,Michael Clayton,2007
4472,3707,825236,2,Caramel,2007
4473,5530,440963,2,"Bourne Ultimatum, The",2007
4474,1196,780622,3,Teeth,2007
4475,2604,844794,3,Northanger Abbey,2007
4476,2976,814795,0,In the Arms of My Enemy,2007
4477,3731,923811,3,Evangelion: 1.0: You Are (Not) Alone,2007
4478,1925,880502,3,Auf der anderen Seite,2007
4479,2992,792965,3,"Ensemble, c&#39;est tout",2007
4480,1945,396555,1,Meet the Robinsons,2007
4481,166,884819,3,Wool 100%,2007
4482,549,480249,3,I Am Legend,2007
4483,3811,453556,1,TMNT,2007
4484,585,448134,1,Sunshine,2007
4485,5291,841044,3,2 Days in Paris,2007
4486,948,765447,3,Evening,2007
4487,2364,780607,2,"Signal, The",2007
4488,5662,477051,2,Norbit,2007
4489,964,848557,3,Diary of the Dead,2007
4490,3086,442933,3,Beowulf,2007
4491,2409,757361,3,Margot at the Wedding,2007
4492,1713,904049,3,Ekusute (Exte: Hair Extensions),2007
4493,312,861739,3,Tropa de Elite,2007
4494,1764,1043842,3,Appleseed Saga: Ex Machina,2007
4495,5769,812243,1,Ex Drummer,2007
4496,3230,414055,3,Elizabeth: The Golden Age,2007
4497,1438,1032207,1,Lynch,2007
4498,9,467406,3,Juno,2007
4499,373,373889,3,Harry Potter and the Order of the Phoenix,2007
4500,17,432021,3,Resident Evil: Extinction,2007
4501,7128,785533,0,&quot;Masters of Horror&quot; The Black Cat,2007
4502,7140,971205,0,Lucky Blue,2007
4503,7556,768212,3,"Last Mimzy, The",2007
4504,7973,444682,3,"Reaping, The",2007
4505,6617,950740,3,Grandpa for Christmas,2007
4506,20,476964,3,"Brave One, The",2007
4507,755,473308,3,Waitress,2007
4508,2519,488120,1,Fracture,2007
4509,25,756683,1,"Man from Earth, The",2007
4510,4001,292963,2,Before the Devil Knows You&#39;re Dead,2007
4511,29,1077258,3,Planet Terror,2007
4512,1115,496328,3,Itty Bitty Titty Committee,2007
4513,417,462538,3,"Simpsons Movie, The",2007
4514,1840,964587,3,St. Trinian&#39;s,2007
4515,3655,373883,3,Halloween,2007
4516,4028,445922,3,Across the Universe,2007
4517,3663,829297,3,Ten Inch Hero,2007
4518,4040,1092053,3,Barbie as the Island Princess,2007
4519,5501,808357,3,"Lust, Caution",2007
4520,1868,401383,2,"Diving Bell and the Butterfly, The",2007
4521,5509,780565,3,Mataharis,2007
4522,1522,795368,3,Death at a Funeral,2007
4523,843,381849,0,3:10 to Yuma,2007
4524,1552,995829,3,XXY,2007
4525,5204,492486,3,Shrooms,2007
4526,1578,283503,3,Brooklyn Rules,2007
4527,3013,472071,3,Death Defying Acts,2007
4528,5245,780608,3,Smiley Face,2007
4529,169,449088,3,Pirates of the Caribbean: At World&#39;s End,2007
4530,4158,889600,3,Fat Like Me,2007
4531,3438,1016301,0,Fermat&#39;s Room,2007
4532,5628,455760,1,Dead Silence,2007
4533,1283,465494,0,Hitman,2007
4534,600,838221,1,"Darjeeling Limited, The",2007
4535,2371,452623,3,Gone Baby Gone,2007
4536,3474,762110,3,Irina Palm,2007
4537,240,845046,1,Son of Rambow,2007
4538,3494,482374,3,Gone,2007
4539,2743,415127,3,"Man from London, The",2007
4540,1339,1048174,3,"World Unseen, The",2007
4541,1344,465375,3,After Sex,2007
4542,995,475243,2,Crashing,2007
4543,4264,1077274,3,"Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)",2007
4544,3899,875113,1,99 francs,2007
4545,3151,815244,3,Sydney White,2007
4546,295,808417,3,Persepolis,2007
4547,667,1179904,3,Paranormal Activity,2007
4548,3547,459959,3,La reine soleil,2007
4549,327,481141,3,No Reservations,2007
4550,2111,472205,1,Watching the Detectives,2007
4551,5055,780583,3,Flight of the Living Dead,2007
4552,2473,498353,3,Hostel: Part II,2007
4553,3206,450385,3,1408,2007
4554,2478,494222,3,Eagle vs Shark,2007
4555,2131,463854,3,28 Weeks Later,2007
4556,5071,801526,3,"Tracey Fragments, The",2007
4557,5075,486576,3,Fantastic Four: Rise of the Silver Surfer,2007
4558,738,416508,3,Becoming Jane,2007
4559,8,471711,2,Futurama: Bender's Big Score,2007
4560,2147,857191,3,"Visitor, The",2007
4561,2856,892100,3,Steam,2007
4562,12,758771,1,Outlaw,2007
4563,1808,758732,0,Beaufort,2007
4564,3989,869977,3,Naissance des pieuvres,2007
4565,3617,1083845,3,Ballet Shoes,2007
4566,16,293564,1,Rush Hour 3,2007
4567,7773,896798,1,Cleaner,2007
4568,7131,868394,1,&quot;Masters of Horror&quot; Dream Cruise,2007
4569,6905,1148261,2,Bleach Movie 2: The Diamond Dust Rebellion,2007
4570,8513,1226251,3,Pok&eacute;mon: The Rise of Darkrai,2007
4571,8525,760329,0,"Water Horse, The",2007
4572,6616,425413,1,"Run, Fatboy, Run",2007
4573,7714,1007920,3,Barbie Fairytopia: Magic of the Rainbow,2007
4574,7001,211933,3,Awake,2007
4575,4728,816530,3,Imprint,2007
4576,3629,856288,3,Inside,2007
4577,2170,758766,3,Music and Lyrics,2007
4578,1466,970472,3,Vexille,2007
4579,766,431308,3,P.S. I Love You,2007
4580,3646,1038988,3,[Rec],2007
4581,4757,896986,1,La torre de Suso,2007
4582,4762,435528,2,Whisper,2007
4583,5146,871510,3,Chakde! India,2007
4584,5496,463998,1,Freedom Writers,2007
4585,4044,795439,1,Numb,2007
4586,3308,489237,3,"Nanny Diaries, The",2007
4587,2574,472062,3,Charlie Wilson&#39;s War,2007
4588,4060,959342,3,Se upp f&ouml;r d&aring;rarna,2007
4589,476,496806,1,Ocean's Thirteen,2007
4590,103,825232,1,"Bucket List, The",2007
4591,487,385752,3,"Golden Compass, The",2007
4592,3344,446463,3,"Secret, The",2007
4593,842,337978,1,Live Free or Die Hard,2007
4594,1899,887745,3,How About You,2007
4595,1903,457419,0,Mr. Magorium&#39;s Wonder Emporium,2007
4596,1939,983213,1,5 Centimeters Per Second,2007
4597,3012,466839,3,I Could Never Be Your Woman,2007
4598,3774,923985,0,We Are the Strange,2007
4599,4886,860866,3,Far North,2007
4600,177,469494,0,There Will Be Blood,2007
4601,4153,923752,1,"King of Kong: A Fistful of Quarters, The",2007
4602,188,427327,3,Hairspray,2007
4603,4162,498399,0,We Own the Night,2007
4604,3069,765443,3,Eastern Promises,2007
4605,1671,909010,3,"Bad Mother&#39;s Handbook, The",2007
4606,4963,486651,3,Dark Mirror,2007
4607,3129,450188,3,La vie en rose,2007
4608,4984,804516,3,P2,2007
4609,652,419887,0,"Kite Runner, The",2007
4610,1715,862856,3,Trick &#39;r Treat,2007
4611,1741,996605,3,Love Songs,2007
4612,5028,815178,3,"Life Before Her Eyes, The",2007
4613,1045,496436,1,White Noise 2: The Light,2007
4614,5042,425430,3,"Messengers, The",2007
4615,335,486655,3,Stardust,2007
4616,2472,804452,3,Bratz,2007
4617,351,425112,1,Hot Fuzz,2007
4618,2130,389722,2,30 Days of Night,2007
4619,3604,758753,2,If I Had Known I Was a Genius,2007
4620,1799,1032856,1,"Band&#39;s Visit, The",2007
4621,7,1028528,3,Death Proof,2007
4622,11,435705,2,Next,2007
4623,5451,465602,1,Shut em up,2007
4624,5930,782867,3,Ha-Sodot (The Secrets),2007
4625,7395,765429,1,American Gangster,2007
4626,7796,1039960,0,Est&ocirc;mago,2007
4627,7079,809533,3,Las 13 rosas,2007
4628,6735,796302,3,"Babysitters, The",2007
4629,6759,808230,2,Les deux mondes,2007
4630,7142,1166805,0,Cafe com Leite,2007
4631,6795,368794,1,I&#39;m Not There.,2007
4632,6828,952682,3,Shotgun Stories,2007
4633,7251,443706,1,Zodiac,2007
4634,6578,784972,2,"Brothers Solomon, The",2007
4635,6603,479500,3,Nancy Drew,2007
4636,6631,814106,2,Flatland: The Movie,2007
4637,7349,807721,3,Meduzot,2007
4638,8576,758730,3,Aliens vs. Predator: Requiem,2007
4639,5474,1172570,1,Bronson,2008
4640,4030,765432,3,"Baader Meinhof Complex, The",2008
4641,60,811138,1,"Love Guru, The",2008
4642,1143,865556,1,"Forbidden Kingdom, The",2008
4643,80,493464,1,Wanted,2008
4644,1164,449487,3,Passengers,2008
4645,1516,447166,3,"Gamers: Dorkness Rising, The",2008
4646,502,1205489,2,Gran Torino,2008
4647,542,963194,3,Repo! The Genetic Opera,2008
4648,902,1018785,3,"Sisterhood of the Traveling Pants 2, The",2008
4649,176,443274,3,Vantage Point,2008
4650,191,1033643,3,What Happens In Vegas,2008
4651,195,800080,1,"Incredible Hulk, The",2008
4652,927,416212,3,"Secret Life of Bees, The",2008
4653,3444,1111890,3,Diary of a Nymphomaniac,2008
4654,1641,467200,3,"Other Boleyn Girl, The",2008
4655,212,988595,3,27 Dresses,2008
4656,220,397892,3,Bolt,2008
4657,2357,896031,3,"Loss of a Teardrop Diamond, The",2008
4658,3072,1356380,3,"No. 1 Ladies&#39; Detective Agency, The",2008
4659,1674,420238,3,"Tale of Despereaux, The",2008
4660,242,1013753,1,Milk,2008
4661,254,918927,3,Doubt,2008
4662,985,1068649,3,I&#39;ve Loved You So Long,2008
4663,3128,489018,3,Day of the Dead,2008
4664,2056,1284591,1,Sut,2008
4665,285,1125849,1,"Wrestler, The",2008
4666,305,1068680,1,Yes Man,2008
4667,309,467197,3,Max Payne,2008
4668,1744,986230,3,French Film,2008
4669,338,1054486,1,Futurama: Bender&#39;s Game,2008
4670,346,862846,3,Sunshine Cleaning,2008
4671,2832,1126596,2,Adulthood,2008
4672,350,970468,3,Miss Pettigrew Lives for a Day,2008
4673,3965,1082853,2,Management,2008
4674,5077,926129,3,Prom Night,2008
4675,740,1050160,3,Kataude mashin garu,2008
4676,1443,1259014,1,Mesrine: Killer Instinct,2008
4677,2858,892899,0,Outpost,2008
4678,1451,1046997,2,Miracle at St. Anna,2008
4679,7381,1078600,3,Solo Quiero Caminar,2008
4680,6681,948530,3,Aanrijding in Moscou,2008
4681,7074,1172963,3,Etz Limon,2008
4682,7813,1076252,2,Picture This,2008
4683,7190,914798,3,"Boy in the Striped Pajamas, The",2008
4684,6861,1037146,3,All about women,2008
4685,6543,964586,3,Skin,2008
4686,7641,986233,0,Hunger,2008
4687,8503,1267379,2,Dead Space: Downfall,2008
4688,7657,1067733,1,"Patrik, Age 1.5",2008
4689,5858,1190539,0,"Chaser, The",2008
4690,8563,1235075,1,Valami Amerika 2,2008
4691,2516,1100048,3,35 Shots of Rum,2008
4692,3998,486321,0,Fly Me to the Moon,2008
4693,4730,932669,3,Older Than America,2008
4694,768,489049,0,Fanboys,2008
4695,1829,1056437,3,"Sky Crawlers, The",2008
4696,5469,1340664,3,Kenna,2008
4697,3281,1227929,3,Herb &amp; Dorothy,2008
4698,1142,451079,1,Horton Hears a Who!,2008
4699,2203,1095442,1,Goodbye Solo,2008
4700,5148,2132415,2,Overcome,2008
4701,4046,494652,3,"Welcome Home, Roscoe Jenkins",2008
4702,819,1069238,3,Okuribito (Departures),2008
4703,465,830515,1,Quantum of Solace,2008
4704,470,1054588,1,Flash of Genius,2008
4705,4812,915460,3,Grizzly Park,2008
4706,3711,1034303,3,Defiance,2008
4707,2259,1034325,3,Phoebe in Wonderland,2008
4708,501,1099212,3,Twilight,2008
4709,5205,790686,1,Mirrors,2008
4710,513,995039,1,Ghost Town,2008
4711,2996,1199099,3,Merlin,2008
4712,1583,1103193,3,My Prison Yard,2008
4713,889,1060277,3,Cloverfield,2008
4714,541,1082868,3,Quarantine,2008
4715,545,832266,3,"Definitely, Maybe",2008
4716,190,371746,2,Iron Man,2008
4717,1628,1124394,1,Sauna,2008
4718,194,373051,1,Journey to the Center of the Earth,2008
4719,4935,1277728,3,Mid-August Lunch,2008
4720,952,1226681,0,Pontypool,2008
4721,3467,819714,3,"Edge of Love, The",2008
4722,5658,1049948,3,Casi divas,2008
4723,233,929425,1,Gomorra,2008
4724,241,1129442,0,Transporter 3,2008
4725,2022,951216,3,Mad Money,2008
4726,245,497465,3,Vicky Cristina Barcelona,2008
4727,265,981072,3,"Lucky Ones, The",2008
4728,3510,1263778,3,La belle personne,2008
4729,275,959337,3,Revolutionary Road,2008
4730,1709,1129423,2,Fireproof,2008
4731,1718,926063,1,Dance of the Dead,2008
4732,668,1139797,1,L&aring;t den r&auml;tte komma in (Let the Right One In),2008
4733,316,795421,3,Mamma Mia!,2008
4734,1751,1185616,0,Waltz with Bashir,2008
4735,1394,1024255,3,Wild Child,2008
4736,1398,1029234,3,Martyrs,2008
4737,5048,368563,3,Possession,2008
4738,2116,814314,3,Seven Pounds,2008
4739,2841,985699,1,Valkyrie,2008
4740,730,1270769,1,Three wise men,2008
4741,1,844760,3,Starship Troopers 3: Marauder,2008
4742,1801,1370212,3,My Only Sunshine,2008
4743,1104,1023481,3,Step Up 2: The Streets,2008
4744,6817,874425,3,Pretty Ugly People,2008
4745,6825,443649,1,"10,000 BC",2008
4746,6946,1206285,3,Camino,2008
4747,8534,1092019,1,TBS,2008
4748,6621,443701,3,"X-Files: I Want to Believe, The",2008
4749,1107,1305138,2,El regalo,2008
4750,384,910936,2,Pineapple Express,2008
4751,34,780536,1,In Bruges,2008
4752,5481,1153103,3,Dead at 17,2008
4753,429,406759,3,"Eye, The",2008
4754,3288,1294138,3,Barbie and the Diamond Castle,2008
4755,1492,1288589,3,Helen,2008
4756,4767,1052040,0,Seventh Moon,2008
4757,66,468569,3,"Dark Knight, The",2008
4758,74,425061,1,Get Smart,2008
4759,464,962726,3,High School Musical 3: Senior Year,2008
4760,3693,1260502,3,Ghost in the Shell 2.0,2008
4761,469,876563,3,Gake no ue no Ponyo,2008
4762,1178,1077084,3,God&#39;s Forgotten Town,2008
4763,473,823671,3,Tinker Bell,2008
4764,1892,455824,2,Australia,2008
4765,492,964516,3,Fashion,2008
4766,1548,1216477,3,Dim Sum Funeral,2008
4767,500,808244,3,Easy Virtue,2008
4768,1912,109688,1,Ashes of Time Redux,2008
4769,504,421715,3,"Curious Case of Benjamin Button, The",2008
4770,2274,1104733,3,Hamlet 2,2008
4771,141,1029134,3,Birds of America,2008
4772,145,799934,1,Be Kind Rewind,2008
4773,1586,929629,1,Stargate: Continuum,2008
4774,1590,499448,3,"Chronicles of Narnia: Prince Caspian, The",2008
4775,540,818165,3,"Alphabet Killer, The",2008
4776,3029,1172203,1,Sita Sings the Blues,2008
4777,1616,383028,3,"Synecdoche, New York",2008
4778,189,887883,1,Burn After Reading,2008
4779,193,765476,1,Meet Dave,2008
4780,2331,800240,1,Deception,2008
4781,197,981227,3,Nick and Norah&#39;s Infinite Playlist,2008
4782,2694,1279083,3,Examined Life,2008
4783,584,893402,2,Franklyn,2008
4784,214,411477,1,Hellboy II: The Golden Army,2008
4785,222,452608,1,Death Race,2008
4786,3466,948535,1,Paris 36,2008
4787,252,978759,3,Frozen River,2008
4788,260,838283,1,Step Brothers,2008
4789,273,976051,1,"Reader, The",2008
4790,279,1174954,3,Resident Evil: Degeneration,2008
4791,1014,852713,3,"House Bunny, The",2008
4792,2424,844286,3,"Brothers Bloom, The",2008
4793,2078,1056444,0,Damn Bastard!,2008
4794,2082,1152397,3,American Violet,2008
4795,1746,938341,1,T&ocirc;ky&ocirc; sonata (Tokyo Sonata),2008
4796,5748,1173745,1,Revanche,2008
4797,1050,367882,1,Indiana Jones and the Kingdom of the Crystal Skull,2008
4798,2461,965440,3,Rain,2008
4799,5412,426592,3,Superhero Movie,2008
4800,747,1000774,3,Sex and the City,2008
4801,2860,1178197,1,"World is Big and Salvation Lurks Around the Corner, The",2008
4802,380,861689,3,Blindness,2008
4803,6688,804529,0,Sleep Dealer,2008
4804,6347,1055366,3,Camp Rock,2008
4805,7437,1063669,3,Die Welle,2008
4806,7127,462499,0,Rambo,2008
4807,6059,435679,3,Keith,2008
4808,8387,1227926,0,Dr. Horrible&#39;s Sing-Along Blog,2008
4809,6097,1046947,3,Last Chance Harvey,2008
4810,6863,491044,0,Sparrow,2008
4811,6893,1226291,2,Blind Loves,2008
4812,5864,396707,3,"Secret of Moonacre, The",2008
4813,6620,1286742,3,Clash of the Santas,2008
4814,28,489099,1,Jumper,2008
4815,770,1128075,3,Ai no mukidashi,2008
4816,47,478087,3,21,2008
4817,5475,963794,3,"Ruins, The",2008
4818,4026,1266097,3,Pirates II: Stagnetti&#39;s Revenge,2008
4819,428,936501,3,Taken,2008
4820,61,448157,0,Hancock,2008
4821,1144,822832,2,Marley &amp; Me,2008
4822,1495,1032755,1,RocknRolla,2008
4823,65,490181,1,"Mutant Chronicles, The",2008
4824,447,940709,1,CJ7 (Changjiang 7 hao),2008
4825,1504,1186369,3,Lorna&#39;s Silence,2008
4826,73,410377,3,Nim&#39;s Island,2008
4827,3304,882978,1,Three Kingdoms: Resurrection of the Dragon,2008
4828,1161,465502,2,Igor,2008
4829,81,1054485,2,Futurama: The Beast with a Billion Backs,2008
4830,463,1059786,1,Eagle Eye,2008
4831,5174,1052352,3,Princess: A Modern Fairtyale,2008
4832,4805,831887,2,"Spirit, The",2008
4833,829,1316037,3,Birdemic,2008
4834,1891,800039,3,Forgetting Sarah Marshall,2008
4835,2257,951257,3,Bi the Way,2008
4836,495,887912,1,"Hurt Locker, The",2008
4837,2968,800241,3,Transsiberian,2008
4838,499,1084950,3,Rachel Getting Married,2008
4839,503,892255,1,Che: Part One,2008
4840,2614,961066,3,Everlasting Moments,2008
4841,2269,960890,3,Zombie Strippers!,2008
4842,1915,443559,1,Killshot,2008
4843,3381,1022606,3,Lion&#39;s Den,2008
4844,140,871426,3,Baby Mama,2008
4845,4483,487928,3,Dante 01,2008
4846,523,1129435,3,"Beaches of Agnes, The",2008
4847,1585,942903,3,Stargate: The Ark of Truth,2008
